year,field,consortium,ncsfixed,p10fixed,citsyearflex,author_first,author_et_al,title,source,volume,issue,pages,doi
2013,VPG,NULL,0,0,0,"van den Boogaard, NM","Kersten, FAM; Goddijn, M; BOSSUYT, PMM; van der Veen, F; HOMPES, PGA; HERMENS, RPMG; BRAAT, DDM; Mol, BJ; Nelen, WLDM",Improving the implementation of tailored expectant management in subfertile couples: protocol for a cluster randomized trial,IMPLEMENTATION SCIENCE,8,NULL,NULL,10.1186/1748-5908-8-53
2013,ONC,NULL,2.1553367923764601,0,4.75,"Thomeer, MG","Gerestein, C; Spronk, S; van Doorn, HC; van der Ham, E; Hunink, MG",Clinical examination versus magnetic resonance imaging in the pretreatment staging of cervical carcinoma: systematic review and meta-analysis,EUROPEAN RADIOLOGY,23,7,2005-2018,10.1007/s00330-013-2783-4
2013,ONC,NULL,0,0,0,"Van den Tillaart, SAHM","SRAMEK, A; WASSER, MNJM; TRIMBOS, JBMZ",Barrel index of bulky cervical tumours and intrauterine fluid determined by MRI as additional prognostic factors for survival,EUROPEAN JOURNAL OF GYNAECOLOGICAL ONCOLOGY,34,3,208-212,NULL
2013,OB,NULL,5.3376276095524551,1,10.25,"BERKS, D","Hoedjes, M; RAAT, H; DUVEKOT, JJ; STEEGERS, EAP; HABBEMA, JDF",Risk of cardiovascular disease after pre-eclampsia and the effect of lifestyle interventions: a literature-based study,BJOG-AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY,120,8,924-931,10.1111/1471-0528.12191
2013,GYN,NULL,0.52074415702950783,0,1,"HERMAN, MC","Penninx, JPM; MOL, BW; BONGERS, MY",Ten-year follow-up of a randomised controlled trial comparing bipolar endometrial ablation with balloon ablation for heavy menstrual bleeding,BJOG-AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY,120,8,966-970,10.1111/1471-0528.12213
2013,OB,NULL,1.1716743533163927,0,2.25,"Stekkinger, E","Scholten, RR; Van der Vlugt, MJ; van Dijk, APJ; JANSSEN, MCH; Spaanderman, MEA",Metabolic syndrome and the risk for recurrent pre-eclampsia: a retrospective cohort study,BJOG-AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY,120,8,979-986,10.1111/1471-0528.12189
2013,OB,FMG,1.8226045496032774,0,3.5,"van Baaren, GJ","JOZWIAK, M; Opmeer, BC; Rengerink, KO; Benthem, M; Dijksterhuis, MGK; van Huizen, ME; van der Salm, PCM; SCHUITEMAKER, NWE; PAPATSONIS, DNM; Perquin, DAM; PORATH, M; van der Post, JAM; RIJNDERS, RJP; Scheepers, HCJ; Spaanderman, M; van Pampus, MG; De Leeuw, JW; MOL, BWJ; BLOEMENKAMP, KWM",Cost-effectiveness of induction of labour at term with a Foley catheter compared to vaginal prostaglandin E2 gel (PROBAAT trial),BJOG-AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY,120,8,987-995,10.1111/1471-0528.12221
2013,OB,NULL,0,0,0,"van Egmond, A","van der Keur, C; Swings, GMJS; van Beelen, E; van Zijl, L; SCHERJON, SA; CLAAS, FHJ",Preservation of human placenta facilitates multicenter studies on the local immune response in normal and aberrant pregnancies,JOURNAL OF REPRODUCTIVE IMMUNOLOGY,98,1-2,29-38,10.1016/j.jri.2013.03.001
2013,OB,FMG,2.473534745890162,1,4.75,"Hermes, W","TAMSMA, JT; GROOTENDORST, DC; FRANX, A; van der Post, J; van Pampus, MG; BLOEMENKAMP, KWM; PORATH, M; MOL, BW; de Groot, CJM",Cardiovascular risk estimation in women with a history of hypertensive pregnancy disorders at term: a longitudinal follow-up study,BMC PREGNANCY AND CHILDBIRTH,13,NULL,NULL,10.1186/1471-2393-13-126
2013,ONC,NULL,1.263804770876706,0,3.25,"Markus, AA","PARSONS, JR; Roex, EWM; Kenter, GCM; LAANE, RWPM","Predicting the contribution of nanoparticles (Zn, Ti, Ag) to the annual metal load in the Dutch reaches of the Rhine and Meuse",SCIENCE OF THE TOTAL ENVIRONMENT,456,NULL,154-160,10.1016/j.scitotenv.2013.03.058
2013,ONC,NULL,1.4631819340146848,0.11470190558844068,3.2499999999999996,"Tamminga, SJ","VERBEEK, JHAM; Bos, MMEM; Fons, G; Kitzen, JJEM; PLAISIER, PW; Frings-Dresen, MHW; de Boer, AGEM",Effectiveness of a Hospital-Based Work Support Intervention for Female Cancer Patients - A Multi-Centre Randomised Controlled Trial,PLOS ONE,8,5,NULL,10.1371/journal.pone.0063271
2013,OB,NULL,2.4540465616564031,0.69257372877291357,5.2499999999999991,"Kuc, S","Koster, MPH; FRANX, A; Schielen, PCJI; VISSER, GHA","Maternal Characteristics, Mean Arterial Pressure and Serum Markers in Early Prediction of Preeclampsia",PLOS ONE,8,5,NULL,10.1371/journal.pone.0063546
2013,VPG,NULL,1.4387110104354479,0,3.5,"de Rooij, DG","Van Beek, MEAB",Computer Simulation of the Rodent Spermatogonial Stem Cell Niche,BIOLOGY OF REPRODUCTION,88,5,NULL,10.1095/biolreprod.113.108639
2013,ONC,NULL,0,0,0,"Litjens, RJNTM","THEELEN, W; van de Pas, Y; Ossel, J; REIJANS, M; SIMONS, G; SPEEL, EJM; SLANGEN, BFM; RAMAEKERS, FCS; KRUITWAGEN, RFPM; HOPMAN, AHN",Use of the HPV MLPA assay in cervical cytology for the prediction of high grade lesions,JOURNAL OF MEDICAL VIROLOGY,85,8,1386-1393,10.1002/jmv.23629
2013,OB,NULL,2.6833070069011709,1,7.25,"MISCHKE, M","Plosch, T","More than just a gut instinct-the potential interplay between a baby's nutrition, its gut microbiome, and the epigenome",AMERICAN JOURNAL OF PHYSIOLOGY-REGULATORY INTEGRATIVE AND COMPARATIVE PHYSIOLOGY,304,12,R1065-R1069,10.1152/ajpregu.00551.2012
2013,OB,NULL,3.4942666714700628,1,7.5,"Mersy, E","Smits, LJM; van Winden, LAAP; de Die-Smulders, CEM; Paulussen, ADC; MACVILLE, MVE; Coumans, ABC; Frints, SGM",Noninvasive detection of fetal trisomy 21: systematic review and report of quality and outcomes of diagnostic accuracy studies performed between 1997 and 2012,HUMAN REPRODUCTION UPDATE,19,4,318-329,10.1093/humupd/dmt001
2013,VPG,NULL,0.81532889000968134,0,1.75,"BAIRD, DT","BHATTACHARYA, S; DEVROEY, P; DIEDRICH, K; EVERS, JLH; FAUSER, BCJM; JOUANNET, P; PELLICER, A; WALTERS, E; CROSIGNANI, PG; FRASER, L; GERAEDTS, JPM; GIANAROLI, L; GLASIER, A; LIEBAERS, I; SUNDE, A; TAPANAINEN, JS; TARLATZIS, B; Van Steirteghem, A; VEIGA, A",Failures (with some successes) of assisted reproduction and gamete donation programs,HUMAN REPRODUCTION UPDATE,19,4,354-365,10.1093/humupd/dmt007
2013,Unknown,NULL,2.8105583217371581,1,8.25,"COLE, DM","BECKMANN, CF; Oei, NYL; BOTH, S; van Gerven, JMA; ROMBOUTS, SARB",Differential and distributed effects of dopamine neuromodulations on resting-state network connectivity,NEUROIMAGE,78,NULL,59-67,10.1016/j.neuroimage.2013.04.034
2013,Unknown,NULL,0.75197112594275506,0,3.25,"Boing, AN","STAP, J; HAU, CM; AFINK, GB; Ris-Stalpers, C; Reits, EA; STURK, A; Van Noorden, CJF; NIEUWLAND, R",Active caspase-3 is removed from cells by release of caspase-3-enriched vesicles,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR CELL RESEARCH,1833,8,1844-1852,10.1016/j.bbamcr.2013.03.013
2013,VPG,NULL,1.2812311128723564,0,2.75,"SMIT, JG","Kasius, JC; EIJKEMANS, MJC; VEERSEMA, S; Fatemi, HM; van Santbrink, EJP; CAMPO, R; BROEKMANS, FJM",The international agreement study on the diagnosis of the septate uterus at office hysteroscopy in infertile patients,FERTILITY AND STERILITY,99,7,2108,10.1016/j.fertnstert.2013.02.027
2013,VPG,NULL,0.34942666714700632,0,0.75,"Kasius, JC","EIJKEMANS, RJC; MOL, BWJ; FAUSER, BCJM; Fatemi, HM; BROEKMANS, FJM",Cost-effectiveness of hysteroscopy screening for infertile women,REPRODUCTIVE BIOMEDICINE ONLINE,26,6,619-626,10.1016/j.rbmo.2013.02.015
2013,OB,NULL,1.5622324710885236,0,3,"Delahaije, DHJ","DIRKSEN, CD; PEETERS, LL; SMITS, LJ","Anxiety and depression following preeclampsia or hemolysis, elevated liver enzymes, and low platelets syndrome. A systematic review",ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,92,7,746-761,10.1111/aogs.12175
2013,OB,NULL,1.5469348892593469,0,5.25,"de Jonge, A","Mesman, JAJM; Mannien, J; Zwart, JJ; van Dillen, J; van Roosmalen, J",Severe adverse maternal outcomes among low risk women with planned home versus hospital births in the Netherlands: nationwide cohort study,BMJ-BRITISH MEDICAL JOURNAL,346,NULL,NULL,10.1136/bmj.f3263
2013,OB,FMG,2.9942789029196701,1,5.75,"Hermes, W","FRANX, A; van Pampus, MG; BLOEMENKAMP, KWM; BOTS, ML; van der Post, JA; PORATH, M; PONJEE, GAE; TAMSMA, JT; MOL, BWJ; de Groot, CJM",Cardiovascular risk factors in women who had hypertensive disorders late in pregnancy: a cohort study,AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY,208,6,NULL,10.1016/j.ajog.2013.02.016
2013,OB,NULL,0.67706681601202989,0,2.75,"Meuwissen, MEC","Lequin, MH; Bindels-de Heus, K; BRUGGENWIRTH, HT; Knapen, MFCM; DALINGHAUS, M; de Coo, R; Van Bever, Y; Winkelman, BHJ; MANCINI, GMS","ACTA2 Mutation With Childhood Cardiovascular, Autonomic and Brain Anomalies and Severe Outcome",AMERICAN JOURNAL OF MEDICAL GENETICS PART A,161A,6,1376-1380,10.1002/ajmg.a.35858
2013,OB,NULL,0.61551528728366356,0,2.5,"Speksnijder, L","Cohen-Overbeek, TE; Knapen, MFCM; Lunshof, SM; HOOGEBOOM, AJM; van den Ouwenland, AM; de Coo, IFM; Lequin, MH; Bolz, HJ; BERGMANN, C; BIESECKER, LG; WILLEMS, PJ; WESSELS, MW",A De Novo GLI3 Mutation in a Patient With Acrocallosal Syndrome,AMERICAN JOURNAL OF MEDICAL GENETICS PART A,161A,6,1394-1400,10.1002/ajmg.a.35874
2013,GYN,NULL,1.7883489749910741,0,4.25,"Lensen, EJM","Withagen, MIJ; Kluivers, KB; Milani, AL; VIERHOUT, ME",Urinary incontinence after surgery for pelvic organ prolapse,NEUROUROLOGY AND URODYNAMICS,32,5,455-459,10.1002/nau.22327
2013,OB,NULL,9.2856300521856019E-2,0,0.25,"Munster, JM","LEENDERS, AC; HAMILTON, CJ; Meekelenkamp, JC; SCHNEEBERGER, PM; van der Hoek, W; RIETVELD, A; de Vries, E; STOLK, RP; AARNOUDSE, JG; Hak, E","Routine screening for Coxiella burnetii infection during pregnancy: a clustered randomised controlled trial during an outbreak, the Netherlands, 2010",EUROSURVEILLANCE,18,24,14-23,NULL
2013,OB,NULL,9.2127000889304339E-2,0,0.24999999999999994,"GROEN, B","LINKS, TP; Lefrandt, JD; Van den Berg, PP; de Vos, P; FAAS, MM",Aberrant Pregnancy Adaptations in the Peripheral Immune Response in Type 1 Diabetes: A Rat Model,PLOS ONE,8,6,NULL,10.1371/journal.pone.0065490
2013,VPG,NULL,0,0,0,"Van Leeuwen, M","Vansenne, F; KOREVAAR, JC; van der Veen, F; Goddijn, M; MOL, BWJ",Economic analysis of chromosome testing in couples with recurrent miscarriage to prevent handicapped offspring,HUMAN REPRODUCTION,28,7,1737-1742,10.1093/humrep/det067
2013,OB,NULL,0.58237777857834372,0,1.25,"van Uitert, EM","EXALTO, N; BURTON, GJ; Willemsen, SP; KONING, AHJ; EILERS, PHC; LAVEN, JSE; STEEGERS, EAP; Steegers-Theunissen, RPM",Human embryonic growth trajectories and associations with fetal growth and birthweight,HUMAN REPRODUCTION,28,7,1753-1761,10.1093/humrep/det115
2013,OB,NULL,0.073663566155207,0,0.25,"Voormolen, DN","de Vries, JH; FRANX, A; MOL, BW; Evers, IM",The challenge of multidisciplinary research: improving diabetic pregnancy together,NETHERLANDS JOURNAL OF MEDICINE,71,5,270-273,NULL
2013,ONC,NULL,5.1236435001595977,1,14.5,"Nomden, CN","De Leeuw, AAC; Roesink, JM; Tersteeg, RJHA; MOERLAND, MA; WITTEVEEN, PO; Schreuder, HW; van Dorst, EBL; Jurgenliemk-Schulz, IM",Clinical outcome and dosimetric parameters of chemo-radiation including MRI guided adaptive brachytherapy with tandem-ovoid applicators for cervical cancer patients: A single institution experience,RADIOTHERAPY AND ONCOLOGY,107,1,69-74,10.1016/j.radonc.2013.04.006
2013,VPG,NULL,0.34942666714700632,0,0.75,"Nahuis, MJ","Oosterhuis, GJE; HOMPES, PGA; van Wely, M; Mol, BJ; van der Veen, F",The basic fertility workup in women with polycystic ovary syndrome: a systematic review,FERTILITY AND STERILITY,100,1,219-225,10.1016/j.fertnstert.2013.03.015
2013,OB,NULL,2.7724107634219286,1,5.25,"van Santen, S","Kroot, JJC; Zijderveld, G; Wiegerinck, ET; Spaanderman, MEA; SWINKELS, DW",The iron regulatory hormone hepcidin is decreased in pregnancy: a prospective longitudinal study,CLINICAL CHEMISTRY AND LABORATORY MEDICINE,51,7,1395-1401,10.1515/cclm-2012-0576
2013,ONC,NULL,5.2181838131219553,1,11.5,"Gaykema, SBM","Brouwers, AH; Lub-de Hooge, MN; Pleijhuis, RG; Timmer-Bosscha, H; Pot, L; van Dam, GM; van der Meulen, SB; de Jong, JR; BART, J; de Vries, J; JANSEN, L; de Vries, EGE; SCHRODER, CP",Zr-89- Bevacizumab PET Imaging in Primary Breast Cancer,JOURNAL OF NUCLEAR MEDICINE,54,7,1014-1018,10.2967/jnumed.112.117218
2013,Unknown,NULL,4.2722744337035223,1,15.5,"COLE, DM","Oei, NYL; Soeter, RP; BOTH, S; van Gerven, JMA; ROMBOUTS, SARB; BECKMANN, CF",Dopamine-Dependent Architecture of Cortico-Subcortical Network Connectivity,CEREBRAL CORTEX,23,7,1509-1516,10.1093/cercor/bhs136
2013,Unknown,NULL,0.92327293092549534,0,3.75,"Carofiglio, F","INAGAKI, A; de Vries, S; Wassenaar, E; SCHOENMAKERS, S; VERMEULEN, C; van Cappellen, WA; Sleddens-Linkels, E; GROOTEGOED, JA; te Riele, HPJ; de Massy, B; BAARENDS, WM",SPO11-Independent DNA Repair Foci and Their Role in Meiotic Silencing,PLOS GENETICS,9,6,NULL,10.1371/journal.pgen.1003538
2013,ONC,NULL,0.3161929176416971,0,1.25,"Huisman, C","Wisman, GBA; Kazemier, HG; van Vugt, MATM; van der Zee, AGJ; SCHUURING, E; Rots, MG",Functional validation of putative tumor suppressor gene C13ORF18 in cervical cancer by Artificial Transcription Factors,MOLECULAR ONCOLOGY,7,3,669-679,10.1016/j.molonc.2013.02.017
2013,OB,NULL,0.13082065804359488,0,0.25,"RAVELLI, ACJ","SCHAAF, JM; ESKES, M; Abu-Hanna, A; de Miranda, E; Mol, BJ",Ethnic disparities in perinatal mortality at 40 and 41 weeks of gestation,JOURNAL OF PERINATAL MEDICINE,41,4,381-388,10.1515/jpm-2012-0228
2013,Unknown,NULL,1.6770328252234821,0,6.9999999999999991,"Royo, H","PROSSER, H; Ruzankina, Y; MAHADEVAIAH, SK; CLOUTIER, JM; BAUMANN, M; FUKUDA, T; HOOG, C; TOTH, A; de Rooij, DG; BRADLEY, A; BROWN, EJ; Turner, JMA",ATR acts stage specifically to regulate multiple aspects of mammalian meiotic silencing,GENES & DEVELOPMENT,27,13,1484-1494,10.1101/gad.219477.113
2013,OB,NULL,2.5671229198819367,0.5972222222222221,7.4999999999999991,"VOGT, L","Ramasamy, U; MEYER, D; Pullens, G; VENEMA, K; FAAS, MM; SCHOLS, HA; de Vos, P",Immune Modulation by Different Types of beta 2 -> 1-Fructans Is Toll-Like Receptor Dependent,PLOS ONE,8,7,NULL,10.1371/journal.pone.0068367
2013,OB,NULL,0.22009842746615182,0,0.25,"SMIT, M","van Stralen, G; WOLTERBEEK, R; van Dillen, J; van Roosmalen, J; Slootweg, Y",Survey of prophylactic use of uterotonics in the third stage of labour in the Netherlands,MIDWIFERY,29,8,859-862,10.1016/j.midw.2012.09.004
2013,ONC,NULL,1.5809645882084855,0,6.25,"Bierkens, M","Hesselink, AT; MEIJER, CJLM; Heideman, DAM; Wisman, GBA; van der Zee, AGJ; SNIJDERS, PJF; STEENBERGEN, RDM",CADM1 and MAL promoter methylation levels in hrHPV-positive cervical scrapes increase proportional to degree and duration of underlying cervical disease,INTERNATIONAL JOURNAL OF CANCER,133,6,1293-1299,10.1002/ijc.28138
2013,ONC,NULL,2.6299249632221677,1,6.25,"Verbeek, FPR","van der Vorst, JR; Schaafsma, BE; Swijnenburg, RJ; GAARENSTROOM, KN; Elzevier, HW; van de Velde, CJH; FRANGIONI, JV; VAHRMEIJER, AL",Intraoperative Near Infrared Fluorescence Guided Identification of the Ureters Using Low Dose Methylene Blue: A First in Human Experience,JOURNAL OF UROLOGY,190,2,574-579,10.1016/j.juro.2013.02.3187
2013,OB,NULL,0.78140127349864952,0,1.25,"WESTERMAN, M","Teunissen, PW; Jorgensen, RL; Fokkema, JPI; SIEGERT, CEH; van der Vleuten, CPM; SCHERPBIER, AJJA; RINGSTED, C; SCHEELE, F","The transition to hospital consultant: Denmark and the Netherlands compared on preparedness for practice, perceived intensity and contextual factors",MEDICAL TEACHER,35,6,481-489,10.3109/0142159X.2013.774332
2013,GYN,NULL,0.34942666714700632,0,0.75,"Van Der Kooij, SM","Hehenkamp, WJK; BIRNIE, E; ANKUM, WM; MOL, BW; SCHERJON, S; REEKERS, JA",The effect of treatment preference and treatment allocation on patients' health-related quality of life in the randomized EMMY trial,EUROPEAN JOURNAL OF OBSTETRICS & GYNECOLOGY AND REPRODUCTIVE BIOLOGY,169,1,69-74,10.1016/j.ejogrb.2013.01.019
2013,OB,NULL,0.22099069846562097,0,0.75,"Schuit, E","Groenwold, RHH; HARRELL, FE; de Kort, WLAM; Kwee, A; MOL, BWJ; RILEY, RD; Moons, KGM",Unexpected predictor-outcome associations in clinical prediction research: causes and solutions,CANADIAN MEDICAL ASSOCIATION JOURNAL,185,10,E499-E505,10.1503/cmaj.120812
2013,OB,NULL,2.7195843878358947,0.76127635934771098,6.7499999999999991,"Kleinrouweler, CE","van Uitert, M; Moerland, PD; Ris-Stalpers, C; van der Post, JAM; AFINK, GB",Differentially Expressed Genes in the Pre-Eclamptic Placenta: A Systematic Review and Meta-Analysis,PLOS ONE,8,7,NULL,10.1371/journal.pone.0068991
2013,ONC,NULL,0.41133472950790656,0,1.25,"Van den Tillaart, SAHM","CORVER, WE; NETO, DR; Ter Haar, NT; Goeman, JJ; TRIMBOS, JBMZ; FLEUREN, GJ; OOSTING, J",Loss of Heterozygosity and Copy Number Alterations in Flow-Sorted Bulky Cervical Cancer,PLOS ONE,8,7,NULL,10.1371/journal.pone.0067414
2013,OB,NULL,4.0766444500484065,1,8.75,"Kuijper, EAM","Ket, JCF; Caanen, MR; LAMBALK, CB",Reproductive hormone concentrations in pregnancy and neonates: a systematic review,REPRODUCTIVE BIOMEDICINE ONLINE,27,1,33-63,10.1016/j.rbmo.2013.03.009
2013,OB,NULL,0.11647555571566875,0,0.25,"Rousian, M","GROENENBERG, IAL; HOP, WC; KONING, AHJ; van der Spek, PJ; EXALTO, N; STEEGERS, EAP",Human Embryonic Growth and Development of the Cerebellum Using 3-Dimensional Ultrasound and Virtual Reality,REPRODUCTIVE SCIENCES,20,8,899-908,10.1177/1933719112468950
2013,OB,NULL,2.3433487066327854,1,4.5,"Nelissen, EJT","Mduma, E; Ersdal, HL; Evjen-Olsen, B; van Roosmalen, JJM; Stekelenburg, J",Maternal near miss and mortality in a rural referral hospital in northern Tanzania: a cross-sectional study,BMC PREGNANCY AND CHILDBIRTH,13,NULL,NULL,10.1186/1471-2393-13-141
2013,Unknown,NULL,2.5003949275481556,1,5.25,"van der Eijk, M","FABER, MJ; Aarts, JWM; KREMER, JAM; Munneke, M; BLOEM, BR",Using Online Health Communities to Deliver Patient-Centered Care to People With Chronic Conditions,JOURNAL OF MEDICAL INTERNET RESEARCH,15,6,NULL,10.2196/jmir.2476
2013,GYN,NULL,0.27082454776196829,0,0.5,"van Empel, PJ","Commandeur, JP; van Rijssen, LB; Verdam, MGE; Huirne, JA; SCHEELE, F; BONJER, HJ; Meijerink, WJ",Learning curve on the TrEndo laparoscopic simulator compared to an expert level,SURGICAL ENDOSCOPY AND OTHER INTERVENTIONAL TECHNIQUES,27,8,2934-2939,10.1007/s00464-013-2859-x
2013,OB,NULL,1.0001844510860221,0,3,"Ghossein-Doha, C","PEETERS, L; van Heijster, S; Van Kuijk, S; SPAAN, J; DELHAAS, T; Spaanderman, M",Hypertension After Preeclampsia Is Preceded by Changes in Cardiac Structure and Function,HYPERTENSION,62,2,382-390,10.1161/HYPERTENSIONAHA.113.01319
2013,VPG,NULL,0.37253244738919633,0,1.25,"van Erven, B","Gubbels, CS; Van Golde, RJ; DUNSELMAN, GA; Derhaag, JG; de Wert, G; GERAEDTS, JP; Bosch, AM; TREACY, EP; Welt, CK; BERRY, GT; Rubio-Gozalbo, ME",Fertility preservation in female classic galactosemia patients,ORPHANET JOURNAL OF RARE DISEASES,8,NULL,NULL,10.1186/1750-1172-8-107
2013,OB,NULL,0.38347513597148664,0,1,"SMEETS, D","Van Vugt, JMG; GOMES, I; van den Heuvel, S; van Heijst, A; REUSS, A; Claahsen-van der Grinten, HL",Monochorionic Dizygous Twins Presenting With Blood Chimerism and Discordant Sex,TWIN RESEARCH AND HUMAN GENETICS,16,4,799-801,10.1017/thg.2013.41
2013,OB,NULL,5.8839948843516394,1,18.5,"GAILLARD, R","Durmus, B; HOFMAN, A; MACKENBACH, JP; STEEGERS, EAP; Jaddoe, VWV",Risk Factors and Outcomes of Maternal Obesity and Excessive Weight Gain During Pregnancy,OBESITY,21,5,1046-1055,10.1002/oby.20088
2013,ONC,NULL,0.12479011225670578,0,0.5,"Hennink, SD","HOFLAND, N; Gopie, JP; van der Kaa, C; de Koning, K; NIELSEN, M; TOPS, C; MORREAU, H; Cappel, WHDTN; Langers, AMJ; HARDWICK, JC; GAARENSTROOM, KN; Tollenaar, RA; VEENENDAAL, RA; TIBBEN, A; WIJNEN, J; van Heck, M; van Asperen, C; Roukema, AJ; HOMMES, DW; HES, FJ; VASEN, HFA",Value-based healthcare in Lynch syndrome,FAMILIAL CANCER,12,2,347-354,10.1007/s10689-013-9655-6
2013,GYN,NULL,4.9714433500983697,1,12,"Gornall, BF","MYLES, PS; SMITH, CL; BURKE, JA; LESLIE, K; PEREIRA, MJ; BOST, JE; Kluivers, KB; Nilsson, UG; TANAKA, Y; FORBES, A",Measurement of quality of recovery using the QoR-40: a quantitative systematic review,BRITISH JOURNAL OF ANAESTHESIA,111,2,161-169,10.1093/bja/aet014
2013,ONC,NULL,0.6323858352833942,0,2.5,"Vencken, PMLH","REITSMA, W; KRIEGE, M; MOURITS, MJE; de Bock, GH; de Hullu, JA; van Altena, AM; GAARENSTROOM, KN; VASEN, HFA; Adank, MA; SCHMIDT, MK; van Beurden, M; Zweemer, RP; Rijcken, F; SLANGEN, BFM; BURGER, CW; SEYNAEVE, C",Outcome of BRCA1- compared with BRCA2-associated ovarian cancer: a nationwide study in the Netherlands,ANNALS OF ONCOLOGY,24,8,2036-2042,10.1093/annonc/mdt068
2013,VPG,NULL,6.9885333429401255,1,15,"Grimbizis, GF","GORDTS, S; Sardo, AD; BRUCKER, S; De Angelis, C; GERGOLET, M; LI, TC; TANOS, V; Brolmann, H; GIANAROLI, L; CAMPO, R","The ESHRE/ESGE consensus on the classification of female genital tract congenital anomalies(,)",HUMAN REPRODUCTION,28,8,2032-2044,10.1093/humrep/det098
2013,VPG,NULL,2.7954133371760506,1,6,"Nelissen, ECM","Van Montfoort, APA; Smits, LJM; MENHEERE, PPCA; EVERS, JLH; COONEN, E; Derhaag, JG; PEETERS, LL; Coumans, AB; DUMOULIN, JCM",IVF culture medium affects human intrauterine growth as early as the second trimester of pregnancy,HUMAN REPRODUCTION,28,8,2067-2074,10.1093/humrep/det131
2013,VPG,NULL,2.3295111143133749,0.5,5,"Huppelschoten, AG","van Dongen, AJCM; Verhaak, CM; Smeenk, JMJ; KREMER, JAM; Nelen, WLDM",Differences in quality of life and emotional status between infertile women and their partners,HUMAN REPRODUCTION,28,8,2168-2176,10.1093/humrep/det239
2013,VPG,NULL,0.46590222286267502,0,1,"Huppelschoten, AG","van Dongen, AJCM; Philipse, ICP; HAMILTON, CJCM; Verhaak, CM; Nelen, WLDM; KREMER, JAM",Predicting dropout in fertility care: a longitudinal study on patient-centredness,HUMAN REPRODUCTION,28,8,2177-2186,10.1093/humrep/det236
2013,VPG,NULL,1.048280001441019,0,2.25,"Veltman-Verhulst, SM","Goverde, AJ; Van Haeften, T; FAUSER, BCJM",Fasting glucose measurement as a potential first step screening for glucose metabolism abnormalities in women with anovulatory polycystic ovary syndrome,HUMAN REPRODUCTION,28,8,2228-2234,10.1093/humrep/det226
2013,OB,NULL,1.510755443279475,0,4.75,"Taal, HR","Vander Heijden, AJ; STEEGERS, EAP; HOFMAN, A; Jaddoe, VWV","Small and Large Size for Gestational Age at Birth, Infant Growth, and Childhood Overweight",OBESITY,21,6,1261-1268,10.1002/oby.20116
2013,GYN,NULL,2.0316433110964889,0.5,3.25,"Dijksterhuis, MGK","SCHUWIRTH, LWT; BRAAT, DDM; Teunissen, PW; SCHEELE, F",A qualitative study on trainees' and supervisors' perceptions of assessment for learning in postgraduate medical education,MEDICAL TEACHER,35,8,E1396-E1402,10.3109/0142159X.2012.756576
